repo	path	bytes	sha256	function_markers	doc_markers
Dax	shards/pattern-143/Cargo.toml	183	ca5b84ce7a41e3e37b211f04efa8f49399fba0d9f23e1604a066f845f50152cc	0	0
Dax	shards/pattern-143/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-144/Cargo.toml	183	0ba38752e1843ed63300dec799c9fa613051846607409ac46a7f26a749cd1d6f	0	0
Dax	shards/pattern-144/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-145/Cargo.toml	183	8f73685dfc89e055b801ea72c031d89599b4c2762024e100b6d7b3307630911d	0	0
Dax	shards/pattern-145/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-146/Cargo.toml	183	81c3ca64a4066102541feb8dff74c7fe85cb037f3f856575f5981ec74942d4ab	0	0
Dax	shards/pattern-146/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-147/Cargo.toml	183	a1b800b44e42d01a229516a3f1036b2231ab9539908a084460591a62bcc89df8	0	0
Dax	shards/pattern-147/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-148/Cargo.toml	183	bb40078c0f77001f6d3961ccb312c9d3101ebb63105f2e1d5c74cc81a5eb8b28	0	0
Dax	shards/pattern-148/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-149/Cargo.toml	183	b565abbee60a8c81a6ddb91412a3a8fe8ae5fcbb6eca9d64ea93a28d7119e80a	0	0
Dax	shards/pattern-149/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-15/Cargo.toml	182	200d98f07f106f1806f932fbb691b52503703f1bbb69c8b1fa811688dc09eb14	0	0
Dax	shards/pattern-15/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-150/Cargo.toml	183	5ce66367c7a48a8fa906160fe68fdd351cf1a49a8787662155567bc226726999	0	0
Dax	shards/pattern-150/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-16/Cargo.toml	182	17ae6d09f9513f2c997a8c32a0e47c8b5d9e2d38baf4f8563e49120ec62e459d	0	0
Dax	shards/pattern-16/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-17/Cargo.toml	182	0a249dd879cc98130f25006fc25cb05f9bbf34d1f9438b2e58691ddf4fa3c070	0	0
Dax	shards/pattern-17/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-18/Cargo.toml	182	0aefb0c64cc5bd3a8d3035b2dd9f6437fb945857a2157f6d419265184b72bd74	0	0
Dax	shards/pattern-18/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-19/Cargo.toml	182	a190de674382ffbfcc3e150fbf11da32076b940feb143e2af55ceb52a1000be1	0	0
Dax	shards/pattern-19/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-2/Cargo.toml	181	5ab0be48da51d587b9b5c135efb01e6fe5d31263ec0b57dfbf926800cc67322f	0	0
Dax	shards/pattern-2/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-20/Cargo.toml	182	42d2c2db2aa3421120e49892675fcb46c21afd5badbcb904443ca23275daf688	0	0
Dax	shards/pattern-20/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-21/Cargo.toml	182	6eac07ceb1de5e878da1f93752f768f887f9ac8a4a0288a9e656982d38c7be76	0	0
Dax	shards/pattern-21/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-22/Cargo.toml	182	e320380448dda6f18c5b2f1242a224240600dabcac5e58f91be5d4ec19f8c0e1	0	0
Dax	shards/pattern-22/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-23/Cargo.toml	182	4c7133a52055e1b2a3e38f96fa3864e8a54a3a183acecaeddc51d2f974e14381	0	0
Dax	shards/pattern-23/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-24/Cargo.toml	182	5734107057c039fb33d262b969d895813382d6676b67a45fa561e239b8d55dab	0	0
Dax	shards/pattern-24/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-25/Cargo.toml	182	72ded10b90ee5fc1f8c6946dd1e4179a23e0c611896be6f98ca80d8f796626f5	0	0
Dax	shards/pattern-25/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-26/Cargo.toml	182	9dbae975d79dd2f766150598f9cfbada80d886731e109643f166a8473c97e234	0	0
Dax	shards/pattern-26/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-27/Cargo.toml	182	cc733e1dc80c8cd33799dcd31a534f97669f461ad9ecc4be8c0900c18dae37e3	0	0
Dax	shards/pattern-27/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-28/Cargo.toml	182	465a12047e07c6fbf76a6748d5e55759cb5298db32e384f1f7a64e5a8face487	0	0
Dax	shards/pattern-28/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-29/Cargo.toml	182	2b19d818f27285a359d5f95a8f0accb1922881a3271f1e299fefc8d21cdfd247	0	0
Dax	shards/pattern-29/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-3/Cargo.toml	181	9feb5179d5054c8b416f79c2e62392d4609be5a6e71cd2f15f3e27c88785ccc6	0	0
Dax	shards/pattern-3/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-30/Cargo.toml	182	c731dbbee94933450add0f514f33e7660c96bca670af68c86b213a9a184fe670	0	0
Dax	shards/pattern-30/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-31/Cargo.toml	182	fffc50b30366294a11af821d98e3f65c69d1295156bfecec34619b1858d13334	0	0
Dax	shards/pattern-31/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-32/Cargo.toml	182	b97f32429b19d300056b43fa88fee42b6c0fb8e340b75001f03b4ce9260efd4f	0	0
Dax	shards/pattern-32/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-33/Cargo.toml	182	fa5ef1ecd19a13ae56e435b7b4877b8c6eca746ffc02413f11529d6d8b66564a	0	0
Dax	shards/pattern-33/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-34/Cargo.toml	182	f63a24c9686755d9c8a9fcad417f732edefa7b29fa14bf9efa2b1a9ac981cb0d	0	0
Dax	shards/pattern-34/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-35/Cargo.toml	182	52023a80eeae1242117d27cd5327d59bbbc47cdff06f13a1d23190a9210c59be	0	0
Dax	shards/pattern-35/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-36/Cargo.toml	182	d2d47335085993815c738315d68f0f277c5356b9ba424ef35a8de71c602f5933	0	0
Dax	shards/pattern-36/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-37/Cargo.toml	182	0028a6b247366546dfdcfecf80b21de7ed382b7950ff7fe01c2f2102a52b8214	0	0
Dax	shards/pattern-37/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-38/Cargo.toml	182	b61ec7843996495f54d0ee91b9eb9ae5637211426b7c642544027c9425da84c3	0	0
Dax	shards/pattern-38/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-39/Cargo.toml	182	b79bc388cbae2d00024981da458c589c8db25632e10dcccf83fcf301a5a4b973	0	0
Dax	shards/pattern-39/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-4/Cargo.toml	181	7df05dd85ef013dc6fff2e868e768e743407cef018294f20afc2d12ed7baf127	0	0
Dax	shards/pattern-4/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-40/Cargo.toml	182	4270a73d6e428263d7c7857fed0b3dfe7a8108eb84b7bdb6db9fee2e022ceea5	0	0
Dax	shards/pattern-40/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-41/Cargo.toml	182	bb0f3f0c2853da9885a487083d5cef556d8bef9856bcb49533f7150a22db58cb	0	0
Dax	shards/pattern-41/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-42/Cargo.toml	182	0baaf9f24c1a6ae9a821a7333128f3ff0a40a33d157d607e8cef2a5b36bd3e1e	0	0
Dax	shards/pattern-42/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-43/Cargo.toml	182	5c02666f338b860b10668876991e4ba54f619f659aa37af1bf3156496c0382fb	0	0
Dax	shards/pattern-43/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-44/Cargo.toml	182	9771d20cf7056fb88dbb9fc80d73b3f2da05d2a2e84c3feafa2cfb0ddd08338b	0	0
Dax	shards/pattern-44/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-45/Cargo.toml	182	f6c91681a9568a98bd681e8fc4fe1dd745f63fd9002de039d560a05113c0f5f7	0	0
Dax	shards/pattern-45/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-46/Cargo.toml	182	a9d5f7ab92a07499de5add54048e8e4b713b5dc6b67cae3b095f20643d933d66	0	0
Dax	shards/pattern-46/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-47/Cargo.toml	182	f5d3fb1294045a9d715757693323f2ad450d6f7ee65a91ac0d1081e52a1049a8	0	0
Dax	shards/pattern-47/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-48/Cargo.toml	182	9058a6c0f5b9381a0d380e7c6b67f1c16eda036957becdda4a48f2dc92492aef	0	0
Dax	shards/pattern-48/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-49/Cargo.toml	182	459cf5b2ea1d26bdf1965a774571377ce3ea3796226efa701f7cc5d27f8edc60	0	0
Dax	shards/pattern-49/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-5/Cargo.toml	181	77018915c61c81b013fa921f1836d00b73c2acd970fa7f8c59728d7c2626e973	0	0
Dax	shards/pattern-5/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-50/Cargo.toml	182	e55944cfdc90e458859de7523f9c7c3737f39b1e53a2d259bae36ec5f7041392	0	0
Dax	shards/pattern-50/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-51/Cargo.toml	182	ecbc5dacd203345e69e49f8860197d1d7953d1b2d2a9b7304ec60ada7437807b	0	0
Dax	shards/pattern-51/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-52/Cargo.toml	182	a243ffb130eba7b8a12247a012f5bad214953b53bb5a207250a357e4dee03646	0	0
Dax	shards/pattern-52/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-53/Cargo.toml	182	3a630cce2724aee49ed67623aee924d91ed493b2c0e5326aa9d6e77f33845a49	0	0
Dax	shards/pattern-53/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-54/Cargo.toml	182	28e6e99f75ace2b4c3ccc18c315c5cd4f94ef5387e4b648bcec17b5e6beb13fc	0	0
Dax	shards/pattern-54/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-55/Cargo.toml	182	ed674e1608918273d08f64517b36bb350afa4739114055f908e555eb30263dee	0	0
Dax	shards/pattern-55/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-56/Cargo.toml	182	00b2a080f0ff16916085a8a5491839822a65bf9bc41156aa9a15fc054f377607	0	0
Dax	shards/pattern-56/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-57/Cargo.toml	182	359869faaeb19539add0dd166783e5b463c735bbff034c2e545b4fd1be695694	0	0
Dax	shards/pattern-57/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-58/Cargo.toml	182	cb96abf13e479422c3a0c5b6708c06d9d81a77c17e4babb50488389188786257	0	0
Dax	shards/pattern-58/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-59/Cargo.toml	182	ae16adca4ed137f1a7c79778b827331c1ed07c9700cc6c74d2c2c03d4fe94534	0	0
Dax	shards/pattern-59/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-6/Cargo.toml	181	a62a7de9a1860b41d7ec79687667fc5d85ef21172e36315c0e426ba4c7d9217e	0	0
Dax	shards/pattern-6/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-60/Cargo.toml	182	77f8fc38589d472fd8804410139ad8ca14d0be8cb19141091f12db97d4ecef38	0	0
Dax	shards/pattern-60/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-61/Cargo.toml	182	af4590e1a9706d820b686a960125ec4ef41bd6649d80005fb62cde7d434e965f	0	0
Dax	shards/pattern-61/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-62/Cargo.toml	182	1dbdae6e62e5484dd7652758a547a0bf38613bef75bb00aa84c2c691a53d48db	0	0
Dax	shards/pattern-62/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-63/Cargo.toml	182	3362562aa16b98cf1d159bf17c710412ea6bd068a8ec89621fc96a6b9c411dfa	0	0
Dax	shards/pattern-63/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-64/Cargo.toml	182	7f763096a68c85471fc0c8b3cc2c26be66097e523d2a0fa262a0da10ff57ce99	0	0
Dax	shards/pattern-64/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-65/Cargo.toml	182	dad0646cb45ab5b82d7b873154e5c692b6ae8b384f7497af7d28d735a51b7e20	0	0
Dax	shards/pattern-65/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-66/Cargo.toml	182	d91c4662b7b58773fb8176b97ef1c72ebd22aa855c12b0a416d6182b5b31615b	0	0
Dax	shards/pattern-66/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-67/Cargo.toml	182	2dfba546f390b81721c65514c957bb2bd196c08715b30426e74b2894fdef9a3d	0	0
Dax	shards/pattern-67/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-68/Cargo.toml	182	514940ede53622d036f2e8a9b8c6b47e878b13c25b342e97e819a2a868023ad5	0	0
Dax	shards/pattern-68/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-69/Cargo.toml	182	1c4f0e9bff6956f9d0725714a2c90ae9a87d4868b2299601f6efd3506e9682f2	0	0
Dax	shards/pattern-69/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-7/Cargo.toml	181	d672b9b6bc51b7fe20cb9cc3efe69c0f26e97f0ea79c095a842ed5f4ceef9108	0	0
Dax	shards/pattern-7/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-70/Cargo.toml	182	44b6fe842d64e172d6b57f3aef5bb59b449d36d92fd64ef6e93f4a16fb7e51e2	0	0
Dax	shards/pattern-70/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-71/Cargo.toml	182	ccc0bae0fc5f0e7e26c3514f53a5aed210f4b71efc2baf5b521890b00d6e4499	0	0
Dax	shards/pattern-71/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-72/Cargo.toml	182	79e1948c6757cf7dd7117c8fd7e10f1c9152837197caa69dcbbc0d9c4d576e61	0	0
Dax	shards/pattern-72/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-73/Cargo.toml	182	c63423e008cfa66f22e19a403bb2fb5716b93efd4102c2820aa409f5c2424c6e	0	0
Dax	shards/pattern-73/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-74/Cargo.toml	182	56809969adc1a6265e739e3fba75c04e5bac31805b755d8f8e0e17689e042190	0	0
Dax	shards/pattern-74/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-75/Cargo.toml	182	8d578020e57cc4a038a0765aff17b78d65ed2256c6f6b150eb2d46eec563a54f	0	0
Dax	shards/pattern-75/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-76/Cargo.toml	182	d57b8537846a324b9c1a9a6177cd1e8d82622ed09ac35d76e6a34ddc7e2487ac	0	0
Dax	shards/pattern-76/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-77/Cargo.toml	182	48f9e69ee889fd2acc32916966bcd8ce4e880fcba7a0c2bba2529b4cbae8d58c	0	0
Dax	shards/pattern-77/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-78/Cargo.toml	182	ea8809fb904391c5f0d7dbc78b11d5fdeb630909bc402ef7e93b13855ba8051b	0	0
Dax	shards/pattern-78/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-79/Cargo.toml	182	24f7e1506919975564cbdb02c65ef7a3b50144e3cd231d01e1f27ae86acb6d4b	0	0
Dax	shards/pattern-79/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-8/Cargo.toml	181	be3528512191d3b83ecaa27627d0b48bbb88f8e54275c3bc6cc010f98b844130	0	0
Dax	shards/pattern-8/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-80/Cargo.toml	182	b49e562e1ee76304f853b904c3ab6021ed0ba421928dcd97f394137015e220cd	0	0
Dax	shards/pattern-80/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-81/Cargo.toml	182	d95598bc7133bf2206dd634a281410dec8f18ffa759c17d644ac5daa28515e67	0	0
Dax	shards/pattern-81/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-82/Cargo.toml	182	e1c56045a28663d0ecec86435277896186aa33e6b8990b6b478a0d5ebfcce39c	0	0
Dax	shards/pattern-82/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-83/Cargo.toml	182	83d0633d307212614c0e6d44646e0856e0a9cf8aa98e38103ce7d2d3740fc12b	0	0
Dax	shards/pattern-83/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-84/Cargo.toml	182	6872ede6c1f093231a59fd48206919094e86ea2e5317601b6652f85e8b847621	0	0
Dax	shards/pattern-84/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-85/Cargo.toml	182	91f4bc35928390190cf556f60dfba46f73317768fc2cd7323075400b77caf021	0	0
Dax	shards/pattern-85/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-86/Cargo.toml	182	c2d9e100c755b7cb7009eb102bf4a8def019f2543f748b55af75f5fb67b8fd89	0	0
Dax	shards/pattern-86/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-87/Cargo.toml	182	270f21d7e8b21af9cfbf4d9fddb61a2aecf43673fc403c3a8b6f602a0a866f0f	0	0
Dax	shards/pattern-87/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-88/Cargo.toml	182	47938410957811c1ad06a3ea071840f60ddacc85acc05026715605131c6d24d7	0	0
Dax	shards/pattern-88/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-89/Cargo.toml	182	1dd3e5839e0f27bf468fac21ad22dbd5766db7763bdec3d75af4e4be8d880ef4	0	0
Dax	shards/pattern-89/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-9/Cargo.toml	181	599dbb41faf734251f3ab32c0427281c2639c1fcba938011133270fca8d16dab	0	0
Dax	shards/pattern-9/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-90/Cargo.toml	182	4880ded1f601206f954a47a9e9d7dffbc2ee775afa6f591ab064f613ace26a35	0	0
Dax	shards/pattern-90/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-91/Cargo.toml	182	22a33f059fd616b8696570f74d6f59d4a17cc560e4d0599983eb0986d0b1ca21	0	0
Dax	shards/pattern-91/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-92/Cargo.toml	182	969b7487943f3225475048905fe1e2708964dfaf1d8fa1305e6059b38d8d5c07	0	0
Dax	shards/pattern-92/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-93/Cargo.toml	182	6301d0bb0082746e774fb6b9503db4177b05e381893707735a09a15f6ca53aa1	0	0
Dax	shards/pattern-93/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-94/Cargo.toml	182	6a2428afeedcf9af441bface32a72c5a85845a3e15cf7383f3dff90f5c6cf7c0	0	0
Dax	shards/pattern-94/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-95/Cargo.toml	182	5378ab6ef5605015f005bf0a4db02a844ef8305ed8b9d1edd7dbb7a13d3169ed	0	0
Dax	shards/pattern-95/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-96/Cargo.toml	182	b9fc19bc4dfd8c72f3e0b456da228b84fe1e73c0d701ede7722a7d205c099dde	0	0
Dax	shards/pattern-96/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-97/Cargo.toml	182	e85b2bc39a51d403eb615daeeacd1ad3035094b235efa5049a6e24809ad3c5c3	0	0
Dax	shards/pattern-97/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-98/Cargo.toml	182	803c048703e9bae91525ba79017730815bc4ea748352311281b4b20f021fa0a3	0	0
Dax	shards/pattern-98/src/lib.rs	460	112dc2d5639ebd27142cbcf90f87da562f4902d82d38c5f59597ec7584c434e9	1	2
Dax	shards/pattern-99/Cargo.toml	182	488448d7d51534e7c1adb75d98f994b8e2559f5acbe011ee3bf407c5e081166e	0	0
